shortfall,local_authority_code,age,n_rooms,n
7.5502111189303225,E07000244,Old,6.0,2842
8.370203735144313,E07000245,Old,6.0,1178
8.244876126126126,E07000246,Old,6.0,1776
6.665155925155927,E08000001,Old,6.0,2405
7.317738095238097,E08000002,Old,6.0,1680
6.142760311508505,E08000003,Old,6.0,6934
6.938179093293367,E08000004,Old,6.0,2669
7.395644796380086,E08000005,Old,6.0,1768
6.171857807871348,E08000006,Old,6.0,2363
7.049820788530462,E08000007,Old,6.0,2232
7.052895250487962,E08000008,Old,6.0,1537
6.882170245398774,E08000009,Old,6.0,2608
7.058579881656806,E08000010,Old,6.0,2028
7.01904761904762,E08000011,Old,6.0,294
6.121739763951624,E08000012,Old,6.0,6863
6.643622448979592,E08000013,Old,6.0,784
7.0351416226596255,E08000014,Old,6.0,4166
6.784151107251416,E08000015,Old,6.0,4606
7.717905623787977,E08000016,Old,6.0,1547
6.945952677459528,E08000017,Old,6.0,2409
7.673860182370818,E08000018,Old,6.0,1316
7.201845172031078,E08000019,Old,6.0,7208
6.954441260744986,E08000021,Old,6.0,3141
7.5106314432989665,E08000022,Old,6.0,1552
7.417536945812803,E08000023,Old,6.0,1015
7.450455275843597,E08000024,Old,6.0,1867
6.7164239643593415,E08000025,Old,6.0,15039
5.681340206185566,E08000026,Old,6.0,2910
6.691907514450866,E08000027,Old,6.0,1557
6.627438100050535,E08000028,Old,6.0,1979
7.829520295202952,E08000029,Old,6.0,542
6.944013157894738,E08000030,Old,6.0,1520
6.963675742574257,E08000031,Old,6.0,1616
7.654381296331501,E08000032,Old,6.0,15783
8.326196840826242,E08000033,Old,6.0,4115
7.799187487304488,E08000034,Old,6.0,4923
6.827517241379319,E08000035,Old,6.0,13050
7.296189024390241,E08000036,Old,6.0,1968
7.8045808124459795,E08000037,Old,6.0,1157
8.43846153846154,E09000001,Old,6.0,13
5.191818181818183,E09000002,Old,6.0,550
6.79770576426728,E09000003,Old,6.0,3487
6.012630480167017,E09000004,Old,6.0,958
6.154161640530764,E09000005,Old,6.0,3316
6.5633478260869555,E09000006,Old,6.0,2300
7.054144144144148,E09000007,Old,6.0,2220
6.188531426869228,E09000008,Old,6.0,3357
5.912477558348295,E09000009,Old,6.0,4456
5.938432554634512,E09000010,Old,6.0,2654
5.879178272980511,E09000011,Old,6.0,2872
6.045005370569282,E09000012,Old,6.0,2793
6.372346060472307,E09000013,Old,6.0,4531
5.826748320821804,E09000014,Old,6.0,5062
6.273279052553663,E09000015,Old,6.0,1351
6.479864864864864,E09000016,Old,6.0,740
6.00303370786517,E09000017,Old,6.0,890
6.167109004739338,E09000018,Old,6.0,2110
6.689960543621218,E09000019,Old,6.0,2281
7.672862571247622,E09000020,Old,6.0,3158
6.4224017232094806,E09000021,Old,6.0,1857
6.491881832984416,E09000022,Old,6.0,4299
5.953750293910183,E09000023,Old,6.0,4253
5.698750800768738,E09000024,Old,6.0,3122
5.0997470641373015,E09000025,Old,6.0,5535
5.9002047382275595,E09000026,Old,6.0,3419
6.668851214574894,E09000027,Old,6.0,3952
6.231717495987158,E09000028,Old,6.0,3115
6.546902654867261,E09000029,Old,6.0,1130
5.649662921348313,E09000030,Old,6.0,890
5.163850771869642,E09000031,Old,6.0,4664
6.456023856858849,E09000032,Old,6.0,7545
7.55365115399168,E09000033,Old,6.0,2643
8.709752438109529,W06000001,Old,6.0,1333
8.592562566090939,W06000002,Old,6.0,2837
8.552955082742319,W06000003,Old,6.0,1692
9.14927756653992,W06000004,Old,6.0,1315
8.274999999999999,W06000005,Old,6.0,1260
8.277185314685317,W06000006,Old,6.0,1144
9.72468538238141,W06000008,Old,6.0,2066
8.390771288452967,W06000009,Old,6.0,2243
8.139229752690206,W06000010,Old,6.0,5297
6.443768545994065,W06000011,Old,6.0,4044
6.704431052818145,W06000012,Old,6.0,2821
6.445694603903565,W06000013,Old,6.0,1742
6.5800557103064055,W06000014,Old,6.0,1795
5.595867412828237,W06000015,Old,6.0,6969
6.323573474333549,W06000016,Old,6.0,4539
6.525894378194207,W06000018,Old,6.0,1761
6.938135593220342,W06000019,Old,6.0,1062
6.500670016750419,W06000020,Old,6.0,597
8.174787052810906,W06000021,Old,6.0,1174
6.286604774535812,W06000022,Old,6.0,1508
10.085810557843505,W06000023,Old,6.0,2671
6.953692115143931,W06000024,Old,6.0,799
10.790050590219227,E06000001,Old,7.0,593
9.013576158940399,E06000002,Old,7.0,604
10.278190255220418,E06000003,Old,7.0,431
9.179562043795622,E06000004,Old,7.0,548
10.259143327841844,E06000005,Old,7.0,607
8.914018691588787,E06000006,Old,7.0,214
8.65957095709571,E06000007,Old,7.0,606
8.634587080948485,E06000008,Old,7.0,1223
8.14186622625929,E06000009,Old,7.0,1211
8.027228127555194,E06000010,Old,7.0,1223
10.584646374216655,E06000011,Old,7.0,2234
7.902796420581658,E06000012,Old,7.0,894
9.43524057217165,E06000013,Old,7.0,769
8.253401015228429,E06000014,Old,7.0,985
7.964996022275254,E06000015,Old,7.0,1257
8.27120603015075,E06000016,Old,7.0,1990
10.123809523809522,E06000017,Old,7.0,336
7.519716376944193,E06000018,Old,7.0,2186
10.277379244380677,E06000019,Old,7.0,2091
8.94601769911504,E06000020,Old,7.0,452
8.273722627737223,E06000021,Old,7.0,685
8.372536443148686,E06000022,Old,7.0,1715
7.31709401709402,E06000023,Old,7.0,3861
8.832279411764707,E06000024,Old,7.0,1360
8.623076923076923,E06000025,Old,7.0,923
7.148127853881283,E06000026,Old,7.0,2190
7.963068181818182,E06000027,Old,7.0,880
7.160364464692482,E06000030,Old,7.0,439
8.273870573870573,E06000031,Old,7.0,819
7.373851590106008,E06000032,Old,7.0,566
7.95306465155332,E06000033,Old,7.0,1191
8.045714285714286,E06000034,Old,7.0,175
7.66973293768546,E06000035,Old,7.0,674
8.029807692307688,E06000036,Old,7.0,208
9.408385481852314,E06000037,Old,7.0,799
6.837764606265875,E06000038,Old,7.0,1181
7.10625,E06000039,Old,7.0,176
8.61587301587301,E06000040,Old,7.0,882
8.076839826839828,E06000041,Old,7.0,462
8.619854721549634,E06000042,Old,7.0,413
7.216938870741951,E06000043,Old,7.0,2143
6.660691144708424,E06000044,Old,7.0,1389
6.208819444444445,E06000045,Old,7.0,1440
8.110834990059644,E06000046,Old,7.0,1006
10.55287146763902,E06000047,Old,7.0,2194
9.843276515151512,E06000049,Old,7.0,2112
9.029054779806664,E06000050,Old,7.0,1862
11.092479108635105,E06000051,Old,7.0,2872
9.509710060323016,E06000052,Old,7.0,5139
9.92222222222222,E06000053,Old,7.0,18
9.579777070063694,E06000054,Old,7.0,3140
8.50984455958549,E06000055,Old,7.0,772
8.61623831775701,E06000056,Old,7.0,856
12.479512195121956,E06000057,Old,7.0,2050
7.267424242424243,E06000058,Old,7.0,1980
9.417990752416978,E06000059,Old,7.0,2379
7.954941373534336,E06000060,Old,7.0,597
8.16076923076923,E06000061,Old,7.0,260
8.54617486338798,E06000062,Old,7.0,366
9.647567567567569,E06000063,Old,7.0,185
10.352611940298509,E06000064,Old,7.0,268
9.817039586919105,E06000065,Old,7.0,581
8.370960187353631,E06000066,Old,7.0,427
9.601240310077518,E07000004,Old,7.0,645
9.371428571428572,E07000005,Old,7.0,392
9.639179104477615,E07000006,Old,7.0,268
8.943061224489796,E07000007,Old,7.0,490
6.8878119001919424,E07000008,Old,7.0,1042
9.30275423728814,E07000009,Old,7.0,472
9.40603112840467,E07000010,Old,7.0,514
9.346843853820603,E07000011,Old,7.0,602
9.327659574468088,E07000012,Old,7.0,752
11.68227114716107,E07000026,Old,7.0,863
8.380804953560371,E07000027,Old,7.0,323
11.69062937062937,E07000028,Old,7.0,715
12.427427184466023,E07000029,Old,7.0,412
14.347438752783962,E07000030,Old,7.0,898
11.437391304347832,E07000031,Old,7.0,1150
9.006716417910448,E07000032,Old,7.0,536
9.656140350877193,E07000033,Old,7.0,228
8.609486166007905,E07000034,Old,7.0,253
10.684814398200224,E07000035,Old,7.0,889
8.792488262910798,E07000036,Old,7.0,426
9.437197452229302,E07000037,Old,7.0,785
9.873076923076924,E07000038,Old,7.0,416
9.585067873303165,E07000039,Old,7.0,442
8.847355769230772,E07000040,Old,7.0,1248
6.668045501551189,E07000041,Old,7.0,967
10.12435740514076,E07000042,Old,7.0,817
9.895974382433666,E07000043,Old,7.0,1093
10.004418103448279,E07000044,Old,7.0,928
8.84239019407559,E07000045,Old,7.0,979
9.987003610108305,E07000046,Old,7.0,831
10.606684856753066,E07000047,Old,7.0,733
7.296714579055447,E07000061,Old,7.0,487
7.901033973412113,E07000062,Old,7.0,677
8.73800904977376,E07000063,Old,7.0,442
8.838918918918921,E07000064,Old,7.0,740
9.166382649109217,E07000065,Old,7.0,1291
8.05268817204301,E07000066,Old,7.0,93
10.265629860031103,E07000067,Old,7.0,643
8.920000000000002,E07000068,Old,7.0,230
8.186021505376345,E07000069,Old,7.0,93
9.542344497607658,E07000070,Old,7.0,418
8.847487844408427,E07000071,Old,7.0,617
9.732803180914514,E07000072,Old,7.0,503
8.294444444444444,E07000073,Old,7.0,36
10.110878661087867,E07000074,Old,7.0,239
8.840776699029128,E07000075,Old,7.0,103
8.870016207455429,E07000076,Old,7.0,617
10.40114566284779,E07000077,Old,7.0,611
7.754835164835167,E07000078,Old,7.0,910
10.351975683890576,E07000079,Old,7.0,987
8.92824351297405,E07000080,Old,7.0,1002
7.583892617449664,E07000081,Old,7.0,596
8.957565217391307,E07000082,Old,7.0,1150
9.087218045112783,E07000083,Old,7.0,399
9.184872298624754,E07000084,Old,7.0,509
8.892201834862385,E07000085,Old,7.0,654
6.679831932773111,E07000086,Old,7.0,238
7.549756097560978,E07000087,Old,7.0,205
7.049079754601227,E07000088,Old,7.0,163
8.491621621621624,E07000089,Old,7.0,370
8.067322834645667,E07000090,Old,7.0,254
7.974061433447098,E07000091,Old,7.0,879
7.46842105263158,E07000092,Old,7.0,228
8.993516699410609,E07000093,Old,7.0,509
8.281913652275382,E07000094,Old,7.0,857
8.507258064516128,E07000095,Old,7.0,124
8.6003861003861,E07000096,Old,7.0,518
8.7012,E07000098,Old,7.0,250
8.180199667221297,E07000099,Old,7.0,601
8.816736401673639,E07000102,Old,7.0,239
7.410459183673471,E07000103,Old,7.0,392
9.014626391096977,E07000105,Old,7.0,629
8.178316326530613,E07000106,Old,7.0,784
7.4550295857988145,E07000107,Old,7.0,169
8.762962962962964,E07000108,Old,7.0,810
8.52473958333333,E07000109,Old,7.0,384
8.688356164383556,E07000110,Old,7.0,730
9.614583333333332,E07000111,Old,7.0,672
8.358910162002942,E07000112,Old,7.0,679
8.261324786324783,E07000113,Old,7.0,468
8.434100246507809,E07000114,Old,7.0,1217
8.961065573770492,E07000115,Old,7.0,488
9.106092843326888,E07000116,Old,7.0,1034
9.948580441640381,E07000117,Old,7.0,634
9.299043062200958,E07000118,Old,7.0,418
9.056091370558377,E07000119,Old,7.0,788
8.693794749403342,E07000120,Old,7.0,419
9.006661316211881,E07000121,Old,7.0,1246
9.857472826086957,E07000122,Old,7.0,736
8.408147429679925,E07000123,Old,7.0,1031
10.513279678068415,E07000124,Old,7.0,497
9.995049504950495,E07000125,Old,7.0,505
8.451803278688523,E07000126,Old,7.0,305
9.163124999999999,E07000127,Old,7.0,640
9.167446393762186,E07000128,Old,7.0,513
8.50201612903226,E07000129,Old,7.0,248
7.993085106382979,E07000130,Old,7.0,940
9.569507575757576,E07000131,Old,7.0,528
9.203571428571427,E07000132,Old,7.0,364
11.32493765586035,E07000133,Old,7.0,401
9.348305084745764,E07000134,Old,7.0,472
8.432222222222224,E07000135,Old,7.0,90
9.775442477876105,E07000136,Old,7.0,452
10.4506512301013,E07000137,Old,7.0,1382
7.59038718291055,E07000138,Old,7.0,749
10.678559738134204,E07000139,Old,7.0,611
10.352504638218925,E07000140,Old,7.0,539
10.552883435582821,E07000141,Old,7.0,815
10.65383597883598,E07000142,Old,7.0,756
10.04780023781213,E07000143,Old,7.0,841
9.76536312849162,E07000144,Old,7.0,537
8.554513888888891,E07000145,Old,7.0,576
10.277570093457939,E07000146,Old,7.0,1070
10.159207708779448,E07000147,Old,7.0,934
7.7054775280898875,E07000148,Old,7.0,712
9.901426718547343,E07000149,Old,7.0,771
10.717073170731707,E07000150,Old,7.0,41
10.836989795918369,E07000151,Old,7.0,392
10.174109263657954,E07000152,Old,7.0,421
9.42106824925816,E07000153,Old,7.0,337
7.966666666666665,E07000154,Old,7.0,654
10.180170575692964,E07000155,Old,7.0,469
8.970454545454546,E07000156,Old,7.0,220
11.293115318416527,E07000163,Old,7.0,581
11.418711276332097,E07000164,Old,7.0,807
11.059377070907887,E07000165,Old,7.0,1509
12.932803180914517,E07000166,Old,7.0,503
12.210918774966705,E07000167,Old,7.0,751
10.921330724070451,E07000168,Old,7.0,1022
10.60304347826087,E07000169,Old,7.0,460
9.170934256055363,E07000170,Old,7.0,289
11.091259259259264,E07000171,Old,7.0,675
7.944520547945206,E07000172,Old,7.0,292
8.39728395061728,E07000173,Old,7.0,405
9.085964912280703,E07000174,Old,7.0,228
10.116282642089095,E07000175,Old,7.0,651
8.980020703933745,E07000176,Old,7.0,966
9.748798798798797,E07000177,Old,7.0,666
7.1883168316831725,E07000178,Old,7.0,1515
8.888528138528141,E07000179,Old,7.0,924
8.867735849056606,E07000180,Old,7.0,530
9.561410256410253,E07000181,Old,7.0,780
9.356071805702216,E07000187,Old,7.0,947
8.942441209406493,E07000188,Old,7.0,893
9.93702359346642,E07000189,Old,7.0,1102
8.322727272727272,E07000192,Old,7.0,110
10.210367454068246,E07000193,Old,7.0,762
10.12189054726368,E07000194,Old,7.0,402
9.926010101010101,E07000195,Old,7.0,396
9.769476744186047,E07000196,Old,7.0,344
10.257697642163665,E07000197,Old,7.0,721
10.834676007005255,E07000198,Old,7.0,571
8.293548387096774,E07000199,Old,7.0,93
9.896072013093287,E07000200,Old,7.0,611
7.808521739130434,E07000202,Old,7.0,575
10.732770745428965,E07000203,Old,7.0,711
8.31679731243001,E07000207,Old,7.0,893
7.899999999999999,E07000208,Old,7.0,241
8.041105769230766,E07000209,Old,7.0,832
9.268948247078466,E07000210,Old,7.0,599
8.669909208819714,E07000211,Old,7.0,771
8.097394136807816,E07000212,Old,7.0,307
7.919666666666665,E07000213,Old,7.0,300
7.935315985130109,E07000214,Old,7.0,269
9.342524271844665,E07000215,Old,7.0,515
8.617463235294117,E07000216,Old,7.0,1088
8.021784776902887,E07000217,Old,7.0,381
9.642105263157896,E07000218,Old,7.0,266
7.988284518828451,E07000219,Old,7.0,239
8.636093418259026,E07000220,Old,7.0,471
10.35304247990815,E07000221,Old,7.0,871
9.039766081871345,E07000222,Old,7.0,855
7.185416666666669,E07000223,Old,7.0,96
7.893485915492958,E07000224,Old,7.0,568
9.326395348837211,E07000225,Old,7.0,860
7.4806451612903215,E07000226,Old,7.0,62
9.462941176470586,E07000227,Old,7.0,680
8.247003994673774,E07000228,Old,7.0,751
7.79056603773585,E07000229,Old,7.0,477
8.731707317073173,E07000234,Old,7.0,492
9.861822376009227,E07000235,Old,7.0,867
8.703105590062114,E07000236,Old,7.0,161
8.105136986301371,E07000237,Old,7.0,584
9.182702702702704,E07000238,Old,7.0,740
9.19395833333333,E07000239,Old,7.0,480
7.956577086280055,E07000240,Old,7.0,707
8.2337899543379,E07000241,Old,7.0,219
16.947588424437292,E07000242,Old,7.0,622
8.153191489361701,E07000243,Old,7.0,47
9.301034482758622,E07000244,Old,7.0,1740
9.91487603305785,E07000245,Old,7.0,726
10.029537953795378,E07000246,Old,7.0,1212
8.705601469237832,E08000001,Old,7.0,1089
9.168315665488807,E08000002,Old,7.0,849
7.625157923647357,E08000003,Old,7.0,3641
8.331423895253682,E08000004,Old,7.0,1222
9.251022727272725,E08000005,Old,7.0,880
8.011977491961414,E08000006,Old,7.0,1244
8.692740471869332,E08000007,Old,7.0,1653
8.647783933518005,E08000008,Old,7.0,722
8.54942660550459,E08000009,Old,7.0,1744
8.773378839590444,E08000010,Old,7.0,879
9.854814814814816,E08000011,Old,7.0,135
7.028880059597714,E08000012,Old,7.0,4027
8.71362467866324,E08000013,Old,7.0,389
8.928898768809853,E08000014,Old,7.0,2924
8.09638100752751,E08000015,Old,7.0,3454
9.567397660818713,E08000016,Old,7.0,684
9.364473684210525,E08000017,Old,7.0,988
9.768801313628904,E08000018,Old,7.0,609
8.692143884892088,E08000019,Old,7.0,3475
7.75373260227752,E08000021,Old,7.0,2371
8.864046021092996,E08000022,Old,7.0,1043
9.144839857651249,E08000023,Old,7.0,562
9.16385068762279,E08000024,Old,7.0,1018
8.22034367431669,E08000025,Old,7.0,8671
7.156779661016946,E08000026,Old,7.0,1062
8.191780821917808,E08000027,Old,7.0,657
8.17950937950938,E08000028,Old,7.0,693
9.507252747252748,E08000029,Old,7.0,455
8.595290858725765,E08000030,Old,7.0,722
8.903879849812267,E08000031,Old,7.0,799
9.169983543609424,E08000032,Old,7.0,9115
10.107596109309862,E08000033,Old,7.0,2159
9.493242296918767,E08000034,Old,7.0,2856
8.205493063367081,E08000035,Old,7.0,5334
8.81587982832618,E08000036,Old,7.0,932
9.179745042492922,E08000037,Old,7.0,706
12.18888888888889,E09000001,Old,7.0,9
6.34385026737968,E09000002,Old,7.0,187
8.171147690900776,E09000003,Old,7.0,2187
7.476651982378852,E09000004,Old,7.0,454
7.367958812840704,E09000005,Old,7.0,1651
8.125088090204367,E09000006,Old,7.0,1419
9.278730420445179,E09000007,Old,7.0,1213
7.936472602739727,E09000008,Old,7.0,1752
7.4917493237150605,E09000009,Old,7.0,2218
7.390024135156878,E09000010,Old,7.0,1243
7.162607204116637,E09000011,Old,7.0,1166
7.2649826989619335,E09000012,Old,7.0,1445
7.621617021276591,E09000013,Old,7.0,2350
7.449270913277052,E09000014,Old,7.0,2606
7.696065128900951,E09000015,Old,7.0,737
8.011827956989245,E09000016,Old,7.0,465
7.670652173913042,E09000017,Old,7.0,460
7.797644927536232,E09000018,Old,7.0,1104
7.881609195402292,E09000019,Old,7.0,1392
9.375890552400618,E09000020,Old,7.0,1937
7.637202380952376,E09000021,Old,7.0,1008
7.816837782340868,E09000022,Old,7.0,2922
7.272563352826509,E09000023,Old,7.0,2052
7.109244992295835,E09000024,Old,7.0,1298
6.0084735576923025,E09000025,Old,7.0,1664
7.026406250000004,E09000026,Old,7.0,1920
8.254266873545385,E09000027,Old,7.0,2578
7.443641618497109,E09000028,Old,7.0,1730
7.920578420467188,E09000029,Old,7.0,899
6.9420062695924765,E09000030,Old,7.0,319
6.081833616298808,E09000031,Old,7.0,1767
7.4149480069324065,E09000032,Old,7.0,4616
9.438919288645689,E09000033,Old,7.0,1462
10.440050377833751,W06000001,Old,7.0,794
10.241661382371598,W06000002,Old,7.0,1577
9.818690851735015,W06000003,Old,7.0,1268
10.363829787234042,W06000004,Old,7.0,940
9.705306122448977,W06000005,Old,7.0,735
9.732667617689016,W06000006,Old,7.0,701
10.435508771929822,W06000008,Old,7.0,1425
9.93845007451565,W06000009,Old,7.0,1342
9.9091814159292,W06000010,Old,7.0,2712
7.798687531549726,W06000011,Old,7.0,1981
8.33888888888889,W06000012,Old,7.0,954
8.101622418879055,W06000013,Old,7.0,678
8.01992110453649,W06000014,Old,7.0,1014
6.5871134020618545,W06000015,Old,7.0,3492
7.76523407521105,W06000016,Old,7.0,1303
8.188155339805826,W06000018,Old,7.0,515
7.999293286219078,W06000019,Old,7.0,283
8.355598455598455,W06000020,Old,7.0,259
10.196035242290744,W06000021,Old,7.0,908
7.677822990844357,W06000022,Old,7.0,983
11.510271206001152,W06000023,Old,7.0,1733
9.117216117216119,W06000024,Old,7.0,273
12.12686170212766,E06000001,Old,8.0,376
10.625850340136054,E06000002,Old,8.0,294
12.134920634920636,E06000003,Old,8.0,252
11.237218045112781,E06000004,Old,8.0,266
12.465322580645163,E06000005,Old,8.0,372
10.076106194690265,E06000006,Old,8.0,113
10.58131868131868,E06000007,Old,8.0,364
10.812965964343602,E06000008,Old,8.0,617
9.9065606361829,E06000009,Old,8.0,503
9.308053691275168,E06000010,Old,8.0,596
12.421236028928334,E06000011,Old,8.0,1521
9.921866666666666,E06000012,Old,8.0,375
11.315118790496765,E06000013,Old,8.0,463
9.924579124579125,E06000014,Old,8.0,594
9.544839857651244,E06000015,Old,8.0,562
9.307669616519176,E06000016,Old,8.0,1017
13.09130434782609,E06000017,Old,8.0,230
8.571625615763548,E06000018,Old,8.0,1015
12.286250885896521,E06000019,Old,8.0,1411
10.850193050193049,E06000020,Old,8.0,259
10.26613924050633,E06000021,Old,8.0,316
10.68248472505092,E06000022,Old,8.0,982
9.032934418381998,E06000023,Old,8.0,2089
10.324245939675176,E06000024,Old,8.0,862
10.25046040515654,E06000025,Old,8.0,543
8.686568627450983,E06000026,Old,8.0,1020
9.672413793103447,E06000027,Old,8.0,435
8.91447963800905,E06000030,Old,8.0,221
9.76349206349206,E06000031,Old,8.0,441
8.295112781954886,E06000032,Old,8.0,266
9.580416666666668,E06000033,Old,8.0,480
9.991803278688524,E06000034,Old,8.0,61
9.41225165562914,E06000035,Old,8.0,302
10.05220588235294,E06000036,Old,8.0,136
10.964798598949212,E06000037,Old,8.0,571
8.533851468048358,E06000038,Old,8.0,579
7.255681818181819,E06000039,Old,8.0,88
10.429999999999994,E06000040,Old,8.0,560
9.519774011299434,E06000041,Old,8.0,354
10.29902912621359,E06000042,Old,8.0,206
8.91451135241856,E06000043,Old,8.0,1013
8.113237410071944,E06000044,Old,8.0,695
7.262193126022913,E06000045,Old,8.0,611
9.58955223880597,E06000046,Old,8.0,536
12.247328881469114,E06000047,Old,8.0,1198
12.294073569482286,E06000049,Old,8.0,1468
11.363847429519069,E06000050,Old,8.0,1206
12.957908704883234,E06000051,Old,8.0,1884
10.846613128491613,E06000052,Old,8.0,2864
9.975,E06000053,Old,8.0,4
11.0896370582617,E06000054,Old,8.0,2094
10.475144508670523,E06000055,Old,8.0,519
10.333035714285712,E06000056,Old,8.0,560
14.73654434250764,E06000057,Old,8.0,1308
9.037116912599318,E06000058,Old,8.0,881
11.108569545154909,E06000059,Old,8.0,1517
9.778260869565218,E06000060,Old,8.0,460
10.15126050420168,E06000061,Old,8.0,119
10.39717741935484,E06000062,Old,8.0,248
11.137068965517244,E06000063,Old,8.0,116
13.202205882352944,E06000064,Old,8.0,136
11.525531914893616,E06000065,Old,8.0,376
9.660750853242316,E06000066,Old,8.0,293
11.58311111111111,E07000004,Old,8.0,450
10.792215568862277,E07000005,Old,8.0,334
11.82972972972973,E07000006,Old,8.0,185
11.31869688385269,E07000007,Old,8.0,353
8.845910780669145,E07000008,Old,8.0,538
10.629565217391304,E07000009,Old,8.0,345
10.467918088737203,E07000010,Old,8.0,293
10.953316953316953,E07000011,Old,8.0,407
10.464825046040515,E07000012,Old,8.0,543
14.841758241758246,E07000026,Old,8.0,546
10.6158940397351,E07000027,Old,8.0,151
13.524042553191487,E07000028,Old,8.0,470
13.599636363636359,E07000029,Old,8.0,275
14.665384615384612,E07000030,Old,8.0,572
13.122685788787482,E07000031,Old,8.0,767
10.728052805280528,E07000032,Old,8.0,303
11.85090909090909,E07000033,Old,8.0,110
9.98811881188119,E07000034,Old,8.0,101
12.61354515050167,E07000035,Old,8.0,598
9.878461538461538,E07000036,Old,8.0,195
11.821176470588235,E07000037,Old,8.0,425
11.604201680672269,E07000038,Old,8.0,238
10.820134228187918,E07000039,Old,8.0,298
10.517668711656443,E07000040,Old,8.0,815
7.923135464231355,E07000041,Old,8.0,657
11.869398907103824,E07000042,Old,8.0,549
11.516180371352783,E07000043,Old,8.0,754
12.306070826306916,E07000044,Old,8.0,593
10.895741324921138,E07000045,Old,8.0,634
11.933149171270717,E07000046,Old,8.0,543
12.931365313653139,E07000047,Old,8.0,542
9.067576791808872,E07000061,Old,8.0,293
9.517765042979944,E07000062,Old,8.0,349
10.918456375838925,E07000063,Old,8.0,298
10.785826771653545,E07000064,Old,8.0,508
10.717465753424662,E07000065,Old,8.0,876
10.36984126984127,E07000066,Old,8.0,63
11.823,E07000067,Old,8.0,400
11.015822784810124,E07000068,Old,8.0,158
9.06590909090909,E07000069,Old,8.0,44
10.868148148148148,E07000070,Old,8.0,270
10.587848101265825,E07000071,Old,8.0,395
11.511180124223603,E07000072,Old,8.0,322
11.121739130434783,E07000073,Old,8.0,23
12.438554216867466,E07000074,Old,8.0,166
10.554430379746833,E07000075,Old,8.0,79
10.910752688172044,E07000076,Old,8.0,372
11.999765258215966,E07000077,Old,8.0,426
10.368149882903978,E07000078,Old,8.0,427
12.069448584202684,E07000079,Old,8.0,671
10.597723292469352,E07000080,Old,8.0,571
8.843302180685354,E07000081,Old,8.0,321
10.977662337662336,E07000082,Old,8.0,770
10.760984848484847,E07000083,Old,8.0,264
11.145108695652178,E07000084,Old,8.0,368
10.383700440528632,E07000085,Old,8.0,454
7.570833333333334,E07000086,Old,8.0,144
8.117187499999998,E07000087,Old,8.0,128
8.72577319587629,E07000088,Old,8.0,97
9.649812734082394,E07000089,Old,8.0,267
8.75722543352601,E07000090,Old,8.0,173
9.361370716510907,E07000091,Old,8.0,642
9.072566371681415,E07000092,Old,8.0,113
11.173645320197044,E07000093,Old,8.0,406
9.918566176470586,E07000094,Old,8.0,544
10.233823529411765,E07000095,Old,8.0,68
10.030182926829266,E07000096,Old,8.0,328
10.92100456621005,E07000098,Old,8.0,219
10.296713615023476,E07000099,Old,8.0,426
10.614432989690718,E07000102,Old,8.0,194
8.424242424242424,E07000103,Old,8.0,198
11.090078328981726,E07000105,Old,8.0,383
9.749048625792813,E07000106,Old,8.0,473
9.715942028985507,E07000107,Old,8.0,69
10.215973741794313,E07000108,Old,8.0,457
9.986060606060606,E07000109,Old,8.0,165
10.441163793103446,E07000110,Old,8.0,464
11.401969365426693,E07000111,Old,8.0,457
10.193918918918918,E07000112,Old,8.0,444
10.052868852459017,E07000113,Old,8.0,244
9.800547945205478,E07000114,Old,8.0,730
10.373055555555556,E07000115,Old,8.0,360
10.55768072289157,E07000116,Old,8.0,664
10.907911392405062,E07000117,Old,8.0,316
10.524215246636771,E07000118,Old,8.0,223
10.821556886227542,E07000119,Old,8.0,501
11.72075471698113,E07000120,Old,8.0,212
10.41352859135286,E07000121,Old,8.0,717
10.844032921810701,E07000122,Old,8.0,486
10.553053435114503,E07000123,Old,8.0,524
12.97864077669903,E07000124,Old,8.0,309
12.289655172413795,E07000125,Old,8.0,232
10.097058823529412,E07000126,Old,8.0,170
10.750273224043715,E07000127,Old,8.0,366
11.444408945686908,E07000128,Old,8.0,313
11.429850746268658,E07000129,Old,8.0,134
10.347767857142857,E07000130,Old,8.0,448
13.264324324324324,E07000131,Old,8.0,370
11.537280701754385,E07000132,Old,8.0,228
12.538840579710143,E07000133,Old,8.0,345
11.23015873015873,E07000134,Old,8.0,252
10.248648648648647,E07000135,Old,8.0,37
12.09139344262295,E07000136,Old,8.0,244
12.544730941704037,E07000137,Old,8.0,892
9.046370967741936,E07000138,Old,8.0,248
12.628354430379746,E07000139,Old,8.0,395
12.639735099337747,E07000140,Old,8.0,302
12.446538461538461,E07000141,Old,8.0,520
12.405341880341878,E07000142,Old,8.0,468
11.663257575757571,E07000143,Old,8.0,528
11.01508379888268,E07000144,Old,8.0,358
9.502310231023104,E07000145,Old,8.0,303
12.24292452830189,E07000146,Old,8.0,636
12.380335365853659,E07000147,Old,8.0,656
9.6972049689441,E07000148,Old,8.0,322
11.885413005272408,E07000149,Old,8.0,569
11.911764705882353,E07000150,Old,8.0,17
12.917948717948715,E07000151,Old,8.0,312
12.861316872427981,E07000152,Old,8.0,243
11.133116883116884,E07000153,Old,8.0,154
10.190880503144653,E07000154,Old,8.0,318
11.94774774774775,E07000155,Old,8.0,333
10.53793103448276,E07000156,Old,8.0,116
